class,kind,abstract,NOA,NOM,CIS,DAM,WMC,RFC,CBO,DCC,MPC,DAC,MOA,LCOM,CAM,DIT,NOC,ANA,MFA,NOP,NOP_strict
org.jfree.chart.renderer.xy.YIntervalRenderer,class,0,2,7,6,1.0,17,47,14,8,14,1,1,9,0.1868,3,0,2,0.9712,3,3
org.jfree.chart.resources.JFreeChartResources,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.chart.servlet.ChartDeleter,class,0,1,4,4,1.0,7,11,0,0,0,0,0,4,0.5,1,0,0,0.0,0,0
org.jfree.chart.servlet.DisplayChart,class,0,0,2,2,,13,17,2,0,4,0,0,1,0.5,1,0,0,0.0,0,0
org.jfree.chart.servlet.ServletUtilities,class,0,2,14,12,1.0,35,45,4,2,3,0,0,91,0.2653,1,0,0,0.0,0,0
org.jfree.chart.title.CompositeTitle,class,0,3,10,8,1.0,19,30,5,2,0,1,1,5,0.15,3,0,2,0.8214,5,5
org.jfree.chart.title.DateTitle,class,0,1,1,1,1.0,5,5,1,0,0,0,0,0,1.0,4,0,3,0.987,0,0
org.jfree.chart.title.ImageTitle,class,0,1,8,6,1.0,29,34,3,1,0,0,0,8,0.325,3,0,2,0.8571,3,3
org.jfree.chart.title.LegendGraphic,class,0,15,37,34,0.9333,77,75,4,1,4,0,0,442,0.0563,2,0,1,0.4559,5,5
org.jfree.chart.title.LegendItemBlockContainer,class,0,6,9,9,1.0,13,21,8,2,8,1,1,26,0.1389,3,0,2,0.8302,1,1
org.jfree.chart.title.LegendTitle,class,0,16,29,25,0.875,64,97,20,5,46,5,5,288,0.0517,3,0,2,0.6133,5,5
org.jfree.chart.title.PaintScaleLegend,class,0,11,28,25,0.9091,78,83,12,6,15,3,3,236,0.0513,3,0,2,0.6216,5,5
org.jfree.chart.title.ShortTextTitle,class,0,0,6,2,,26,38,4,2,10,0,0,15,0.3333,4,0,3,0.9211,6,6
org.jfree.chart.title.TextTitle,class,0,13,32,24,0.8462,112,82,10,2,13,0,0,302,0.067,3,2,2,0.5789,7,7
org.jfree.chart.title.Title,class,1,11,19,16,0.5455,43,29,4,2,0,0,0,119,0.0622,2,5,1,0.6275,5,5
org.jfree.chart.urls.CategoryURLGenerator,interface,0,0,1,1,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.urls.CustomCategoryURLGenerator,class,0,1,7,7,1.0,22,15,2,1,0,0,0,1,0.2143,1,0,0,0.0,0,0
org.jfree.chart.urls.CustomPieURLGenerator,class,0,2,7,7,1.0,20,20,2,1,0,0,0,0,0.2286,1,0,0,0.0,0,0
org.jfree.chart.urls.CustomXYURLGenerator,class,0,2,7,7,1.0,22,15,2,1,0,0,0,1,0.2143,1,0,0,0.0,0,0
org.jfree.chart.urls.PieURLGenerator,interface,0,0,1,1,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.urls.StandardCategoryURLGenerator,class,0,4,4,4,1.0,20,12,3,1,4,0,0,0,0.25,1,0,0,0.0,0,0
org.jfree.chart.urls.StandardPieURLGenerator,class,0,4,2,2,1.0,15,8,3,1,2,0,0,0,0.5,1,0,0,0.0,0,0
org.jfree.chart.urls.StandardXYURLGenerator,class,0,7,2,2,0.5714,14,4,2,1,0,0,0,0,0.5,1,1,0,0.0,0,0
org.jfree.chart.urls.StandardXYZURLGenerator,class,0,0,1,1,,1,2,3,1,0,0,0,0,1.0,2,0,1,0.5,1,1
org.jfree.chart.urls.TimeSeriesURLGenerator,class,0,5,6,6,1.0,21,14,3,1,4,0,0,0,0.1667,1,0,0,0.0,0,0
org.jfree.chart.urls.URLUtilities,class,0,1,1,1,1.0,4,5,0,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.urls.XYURLGenerator,interface,0,0,1,1,,1,1,1,1,0,0,0,0,1.0,1,1,0,0.0,0,0
org.jfree.chart.urls.XYZURLGenerator,interface,0,0,1,1,,1,1,2,1,0,0,0,0,1.0,2,0,1,0.0,1,1
org.jfree.chart.util.DefaultShadowGenerator,class,0,6,11,10,1.0,29,24,2,0,5,0,0,0,0.1364,1,0,0,0.0,0,0
org.jfree.chart.util.HexNumberFormat,class,0,5,5,5,0.2,9,10,0,0,0,0,0,4,0.2571,1,0,0,0.0,0,0
org.jfree.chart.util.LineUtilities,class,0,0,1,1,,21,11,0,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.util.LogFormat,class,0,6,8,7,1.0,23,14,0,0,0,0,0,0,0.1719,1,0,0,0.0,0,0
org.jfree.chart.util.ParamChecks,class,0,0,1,1,,2,1,0,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.util.RelativeDateFormat,class,0,14,26,26,1.0,58,47,0,0,0,0,0,211,0.0812,1,0,0,0.0,0,0
org.jfree.chart.util.ResourceBundleWrapper,class,0,1,4,4,1.0,9,11,0,0,0,0,0,0,0.4,1,0,0,0.0,0,0
org.jfree.chart.util.ShadowGenerator,interface,0,0,3,3,,3,3,0,0,0,0,0,3,0.3333,1,0,0,0.0,0,0
org.jfree.chart.util.XYCoordinateType,class,0,4,3,2,0.25,10,5,0,0,0,0,0,1,0.3333,1,0,0,0.0,0,0
org.jfree.data.ComparableObjectItem,class,0,3,7,4,1.0,15,12,0,0,0,0,0,3,0.4286,1,5,0,0.0,0,0
org.jfree.data.ComparableObjectSeries,class,0,4,18,10,1.0,51,34,3,1,8,0,0,51,0.2,2,5,1,0.5,3,3
org.jfree.data.DataUtilities,class,1,0,9,9,,40,19,3,2,14,0,0,36,0.3611,1,0,0,0.0,0,0
org.jfree.data.DefaultKeyedValue,class,0,3,7,7,1.0,16,11,1,0,0,0,0,3,0.1429,1,0,0,0.0,0,0
org.jfree.data.DefaultKeyedValues,class,0,4,21,20,1.0,47,42,4,0,7,0,0,68,0.1825,1,0,0,0.0,0,0
org.jfree.data.DefaultKeyedValues2D,class,0,5,21,21,1.0,63,50,3,0,18,0,0,10,0.1905,1,0,0,0.0,0,0
org.jfree.data.DomainInfo,interface,0,0,3,3,,3,3,1,0,0,0,0,3,1.0,1,0,0,0.0,0,0
org.jfree.data.DomainOrder,class,0,5,4,3,0.4,11,7,0,0,0,0,0,0,0.25,1,0,0,0.0,0,0
org.jfree.data.KeyToGroupMap,class,0,4,10,8,1.0,40,33,0,0,0,0,0,0,0.2333,1,0,0,0.0,0,0
org.jfree.data.KeyedObject,class,0,3,5,5,1.0,11,7,0,0,0,0,0,2,0.4,1,0,0,0.0,0,0
org.jfree.data.KeyedObjects,class,0,2,15,15,1.0,40,33,2,0,6,0,0,0,0.3111,1,0,0,0.0,0,0
org.jfree.data.KeyedObjects2D,class,0,4,21,21,1.0,63,48,2,0,14,0,0,0,0.254,1,0,0,0.0,0,0
org.jfree.data.KeyedValue,interface,0,0,1,1,,1,1,1,0,0,0,0,0,,2,1,1,0.5,0,0
org.jfree.data.KeyedValueComparator,class,0,2,3,3,1.0,19,8,2,1,6,1,1,0,0.3333,1,0,0,0.0,0,0
org.jfree.data.KeyedValueComparatorType,class,0,3,3,3,0.3333,7,5,0,0,0,0,0,0,0.3333,1,0,0,0.0,0,0
org.jfree.data.KeyedValues,interface,0,0,4,4,,4,4,1,0,0,0,0,6,0.375,2,1,1,0.2,1,1
org.jfree.data.KeyedValues2D,interface,0,0,7,7,,7,7,1,0,0,0,0,21,0.3571,2,1,1,0.2222,1,1
org.jfree.data.Range,class,0,3,18,17,1.0,42,28,0,0,0,0,0,45,0.25,1,1,0,0.0,0,0
org.jfree.data.RangeInfo,interface,0,0,3,3,,3,3,1,0,0,0,0,3,1.0,1,0,0,0.0,0,0
org.jfree.data.RangeType,class,0,5,4,3,0.4,11,7,0,0,0,0,0,0,0.25,1,0,0,0.0,0,0
org.jfree.data.UnknownKeyException,class,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.Value,interface,0,0,1,1,,1,1,0,0,0,0,0,0,,1,2,0,0.0,0,0
org.jfree.data.Values,interface,0,0,2,2,,2,2,0,0,0,0,0,1,0.5,1,1,0,0.0,0,0
org.jfree.data.Values2D,interface,0,0,3,3,,3,3,0,0,0,0,0,3,0.3333,1,1,0,0.0,0,0
org.jfree.data.category.CategoryDataset,interface,0,0,0,0,,0,0,2,0,0,0,0,0,,3,5,2,1.0,0,0
org.jfree.data.category.CategoryRangeInfo,interface,0,0,1,1,,1,1,1,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.data.category.CategoryToPieDataset,class,0,4,11,11,0.75,42,26,5,2,3,1,1,0,0.1364,2,0,1,0.5,0,0
org.jfree.data.category.DefaultCategoryDataset,class,0,2,24,24,1.0,35,44,3,1,3,1,1,0,0.1833,2,2,1,0.2941,1,1
org.jfree.data.category.DefaultIntervalCategoryDataset,class,0,4,31,28,1.0,99,52,5,0,3,0,0,331,0.1677,3,0,2,0.2791,3,3
org.jfree.data.category.IntervalCategoryDataset,interface,0,0,4,4,,4,4,1,0,0,0,0,6,0.5,4,1,3,0.6923,0,0
org.jfree.data.category.SlidingCategoryDataset,class,0,3,18,17,1.0,34,34,3,1,0,1,1,0,0.1667,2,0,1,0.3571,1,1
org.jfree.data.contour.ContourDataset,interface,0,0,9,9,,9,9,2,1,0,0,0,36,0.1111,5,0,4,0.625,0,0
org.jfree.data.contour.DefaultContourDataset,class,0,6,24,24,0.8333,59,36,3,1,4,0,0,146,0.1333,5,1,4,0.4146,2,2
org.jfree.data.contour.NonGridContourDataset,class,0,3,2,0,0.0,18,12,2,0,4,0,0,1,0.5,6,0,5,0.9512,0,0
org.jfree.data.function.Function2D,interface,0,0,1,1,,1,1,0,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.data.function.LineFunction2D,class,0,2,5,5,1.0,9,6,2,0,2,0,0,0,0.2,1,0,0,0.0,0,0
org.jfree.data.function.NormalDistributionFunction2D,class,0,4,5,5,1.0,10,8,2,0,2,0,0,0,0.2,1,0,0,0.0,0,0
org.jfree.data.function.PolynomialFunction2D,class,0,1,5,5,1.0,9,9,2,0,1,0,0,0,0.2,1,0,0,0.0,0,0
org.jfree.data.function.PowerFunction2D,class,0,2,5,5,1.0,9,7,2,0,2,0,0,0,0.2,1,0,0,0.0,0,0
org.jfree.data.gantt.GanttCategoryDataset,interface,0,0,10,10,,10,10,1,0,0,0,0,45,0.65,5,0,4,0.5238,0,0
org.jfree.data.gantt.SlidingGanttCategoryDataset,class,0,3,32,31,1.0,55,52,3,1,0,1,1,0,0.2708,2,0,1,0.2381,1,1
org.jfree.data.gantt.Task,class,0,5,13,13,1.0,24,20,2,1,0,1,1,48,0.0879,1,0,0,0.0,0,0
org.jfree.data.gantt.TaskSeries,class,0,1,9,9,1.0,17,20,2,1,1,0,0,0,0.1389,2,0,1,0.6667,3,3
org.jfree.data.gantt.TaskSeriesCollection,class,0,3,36,35,1.0,70,74,6,2,32,0,0,214,0.1722,3,0,2,0.234,4,4
org.jfree.data.gantt.XYTaskDataset,class,0,3,29,23,1.0,43,54,8,2,10,1,1,258,0.1655,4,0,3,0.3095,5,5
org.jfree.data.general.AbstractDataset,class,1,3,11,7,1.0,15,22,4,3,0,1,1,35,0.1061,1,13,0,0.0,0,0
org.jfree.data.general.AbstractSeriesDataset,class,1,1,4,4,1.0,7,8,4,1,0,0,0,6,0.25,2,3,1,0.7333,2,2
org.jfree.data.general.CombinationDataset,interface,0,0,2,2,,2,2,1,0,0,0,0,1,,1,0,0,0.0,0,0
org.jfree.data.general.CombinedDataset,class,0,1,28,25,1.0,54,46,10,2,2,0,0,348,0.3095,5,0,4,0.4167,2,2
org.jfree.data.general.CombinedDataset.DatasetInfo,class,0,2,0,0,1.0,1,0,1,1,0,1,1,0,,1,0,0,0.0,0,0
org.jfree.data.general.Dataset,interface,0,0,4,4,,4,4,2,2,0,0,0,6,0.375,1,1,0,0.0,0,0
org.jfree.data.general.DatasetChangeEvent,class,0,1,1,1,1.0,2,1,1,1,0,1,1,0,,1,0,0,0.0,0,0
org.jfree.data.general.DatasetChangeListener,interface,0,0,1,1,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.data.general.DatasetGroup,class,0,2,3,3,1.0,9,5,0,0,0,0,0,1,0.3333,1,0,0,0.0,0,0
org.jfree.data.general.DatasetUtilities,class,0,0,57,57,,346,123,25,9,176,0,0,1596,0.1195,1,0,0,0.0,0,0
org.jfree.data.general.DefaultHeatMapDataset,class,0,7,14,14,1.0,36,21,3,0,2,0,0,51,0.1786,2,0,1,0.4167,1,1
org.jfree.data.general.DefaultKeyedValueDataset,class,0,2,7,7,1.0,21,14,5,1,4,1,1,0,0.1905,2,0,1,0.5882,1,1
org.jfree.data.general.DefaultKeyedValues2DDataset,class,0,1,0,0,1.0,0,0,2,0,0,0,0,0,,3,0,2,1.0,0,0
org.jfree.data.general.DefaultKeyedValuesDataset,class,0,1,0,0,1.0,0,0,2,0,0,0,0,0,,3,0,2,1.0,0,0
org.jfree.data.general.DefaultPieDataset,class,0,2,17,17,1.0,32,34,4,2,6,1,1,0,0.1765,2,2,1,0.3704,1,1
org.jfree.data.general.DefaultValueDataset,class,0,2,4,4,1.0,10,8,3,0,1,0,0,0,0.25,2,0,1,0.7333,0,0
org.jfree.data.general.HeatMapDataset,interface,0,0,10,10,,10,10,0,0,0,0,0,45,0.4,1,0,0,0.0,0,0
org.jfree.data.general.HeatMapUtilities,class,1,0,3,3,,9,13,5,2,12,0,0,3,0.6667,1,0,0,0.0,0,0
org.jfree.data.general.KeyedValueDataset,interface,0,0,0,0,,0,0,2,0,0,0,0,0,,3,0,2,1.0,0,0
org.jfree.data.general.KeyedValues2DDataset,interface,0,0,0,0,,0,0,1,0,0,0,0,0,,4,0,3,1.0,0,0
org.jfree.data.general.KeyedValuesDataset,interface,0,0,0,0,,0,0,1,0,0,0,0,0,,4,0,3,1.0,0,0
org.jfree.data.general.PieDataset,interface,0,0,0,0,,0,0,2,0,0,0,0,0,,3,1,2,1.0,0,0
org.jfree.data.general.Series,class,1,7,21,18,1.0,34,41,3,2,1,0,0,166,0.0893,1,6,0,0.0,1,1
org.jfree.data.general.SeriesChangeEvent,class,0,1,0,0,1.0,1,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.general.SeriesChangeListener,interface,0,0,1,1,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.data.general.SeriesDataset,interface,0,0,3,3,,3,3,1,0,0,0,0,3,0.3333,2,1,1,0.5714,0,0
org.jfree.data.general.SeriesException,class,0,1,0,0,1.0,1,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.general.SubSeriesDataset,class,0,2,21,21,1.0,32,31,5,1,0,1,1,22,0.8571,5,0,4,0.4878,2,2
org.jfree.data.general.ValueDataset,interface,0,0,0,0,,0,0,2,0,0,0,0,0,,2,0,1,1.0,0,0
org.jfree.data.general.WaferMapDataset,class,0,7,17,17,1.0,29,30,2,1,0,1,1,116,0.1765,2,0,1,0.3929,0,0
org.jfree.data.io.CSV,class,0,2,4,1,1.0,16,16,2,1,2,0,0,4,0.375,1,0,0,0.0,0,0
org.jfree.data.jdbc.JDBCCategoryDataset,class,0,3,4,4,0.6667,36,22,1,0,0,0,0,4,0.3333,3,0,2,0.8788,0,0
org.jfree.data.jdbc.JDBCPieDataset,class,0,2,3,3,0.5,25,19,1,0,0,0,0,1,0.5,3,0,2,0.8889,0,0
org.jfree.data.jdbc.JDBCXYDataset,class,0,6,16,16,1.0,76,37,5,0,0,0,0,78,0.1719,4,0,3,0.5,2,2
org.jfree.data.resources.DataPackageResources,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.resources.DataPackageResources_de,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.resources.DataPackageResources_es,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.resources.DataPackageResources_fr,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.resources.DataPackageResources_pl,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.resources.DataPackageResources_ru,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.statistics.BoxAndWhiskerCalculator,class,1,0,4,4,,24,20,2,0,8,0,0,6,0.625,1,0,0,0.0,0,0
org.jfree.data.statistics.BoxAndWhiskerCategoryDataset,interface,0,0,18,18,,18,18,1,0,0,0,0,153,0.5,4,0,3,0.3333,0,0
org.jfree.data.statistics.BoxAndWhiskerItem,class,0,10,11,11,1.0,25,14,0,0,0,0,0,27,0.0909,1,0,0,0.0,0,0
org.jfree.data.statistics.BoxAndWhiskerXYDataset,interface,0,0,11,11,,11,11,1,0,0,0,0,55,0.8182,4,0,3,0.5417,0,0
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset,class,0,7,43,42,1.0,89,76,7,2,25,1,1,0,0.1473,2,0,1,0.1887,1,1
org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset,class,0,8,26,26,1.0,48,45,5,2,15,1,1,137,0.1474,4,0,3,0.3659,3,3
org.jfree.data.statistics.DefaultMultiValueCategoryDataset,class,0,4,18,18,1.0,46,43,5,2,0,2,2,0,0.1556,2,0,1,0.3571,1,1
org.jfree.data.statistics.DefaultStatisticalCategoryDataset,class,0,13,28,27,1.0,85,55,6,1,6,1,1,0,0.1369,2,0,1,0.2632,1,1
org.jfree.data.statistics.HistogramBin,class,0,4,7,7,1.0,14,8,0,0,0,0,0,5,0.1429,1,0,0,0.0,0,0
org.jfree.data.statistics.HistogramDataset,class,0,3,20,15,1.0,47,39,4,1,8,1,1,128,0.21,5,0,4,0.4872,3,3
org.jfree.data.statistics.HistogramType,class,0,5,4,3,0.4,12,6,0,0,0,0,0,0,0.25,1,0,0,0.0,0,0
org.jfree.data.statistics.MeanAndStandardDeviation,class,0,3,6,6,1.0,14,8,0,0,0,0,0,0,0.1667,1,0,0,0.0,0,0
org.jfree.data.statistics.MultiValueCategoryDataset,interface,0,0,2,2,,2,2,1,0,0,0,0,1,0.5,4,0,3,0.8182,0,0
org.jfree.data.statistics.Regression,class,1,0,6,5,,40,15,1,1,9,0,0,15,0.5,1,0,0,0.0,0,0
org.jfree.data.statistics.SimpleHistogramBin,class,0,6,9,9,1.0,34,11,0,0,0,0,0,2,0.1389,1,0,0,0.0,0,0
org.jfree.data.statistics.SimpleHistogramDataset,class,0,4,26,26,1.0,43,49,5,1,13,0,0,203,0.1615,5,0,4,0.3158,10,10
org.jfree.data.statistics.StatisticalCategoryDataset,interface,0,0,4,4,,4,4,1,0,0,0,0,6,0.5,4,0,3,0.6923,0,0
org.jfree.data.statistics.Statistics,class,1,0,13,13,,56,27,0,0,0,0,0,78,0.3077,1,0,0,0.0,0,0
org.jfree.data.time.DateRange,class,0,3,5,5,1.0,9,12,1,1,2,0,0,6,,2,0,1,0.6667,1,1
org.jfree.data.time.Day,class,0,8,17,17,1.0,36,38,1,0,0,0,0,0,0.1176,2,0,1,0.1905,9,9
org.jfree.data.time.DynamicTimeSeriesCollection,class,0,22,38,32,0.8636,89,63,9,3,8,4,4,475,0.1684,5,0,4,0.3333,3,3
org.jfree.data.time.DynamicTimeSeriesCollection.ValueSequence,class,0,1,2,2,0.0,5,2,0,0,0,0,0,0,0.75,1,0,0,0.0,0,0
org.jfree.data.time.FixedMillisecond,class,0,2,14,14,1.0,24,16,1,0,0,0,0,0,0.2143,2,0,1,0.1765,10,10
org.jfree.data.time.Hour,class,0,7,18,18,0.7143,42,44,2,1,1,1,1,0,0.1111,2,0,1,0.1818,9,9
org.jfree.data.time.Millisecond,class,0,9,13,13,0.6667,36,34,3,2,5,1,1,24,0.1923,2,0,1,0.2778,8,8
org.jfree.data.time.Minute,class,0,8,16,16,0.75,42,43,3,2,3,1,1,0,0.125,2,0,1,0.2381,8,8
org.jfree.data.time.Month,class,0,5,18,16,1.0,50,40,3,1,2,0,0,1,0.1481,2,0,1,0.1818,9,9
org.jfree.data.time.MovingAverage,class,0,0,6,6,,38,22,7,3,35,0,0,15,0.4524,1,0,0,0.0,0,0
org.jfree.data.time.Quarter,class,0,9,16,16,0.5556,38,37,3,1,2,0,0,0,0.125,2,0,1,0.2,9,9
org.jfree.data.time.RegularTimePeriod,class,1,2,18,18,0.0,26,26,1,0,0,0,0,153,0.1528,1,10,0,0.0,8,8
org.jfree.data.time.Second,class,0,8,14,14,0.75,42,40,4,2,4,1,1,13,0.1429,2,0,1,0.2632,8,8
org.jfree.data.time.SimpleTimePeriod,class,0,3,7,7,1.0,20,11,1,0,4,0,0,9,0.2857,1,0,0,0.0,0,0
org.jfree.data.time.TimePeriod,interface,0,0,2,2,,2,2,0,0,0,0,0,1,,1,0,0,0.0,0,0
org.jfree.data.time.TimePeriodAnchor,class,0,5,4,3,0.4,11,6,0,0,0,0,0,0,0.25,1,0,0,0.0,0,0
org.jfree.data.time.TimePeriodFormatException,class,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.time.TimePeriodValue,class,0,3,7,7,1.0,19,13,1,1,0,1,1,11,0.1429,1,0,0,0.0,0,0
org.jfree.data.time.TimePeriodValues,class,0,12,25,23,0.9167,55,49,3,2,6,0,0,206,0.0971,2,0,1,0.4048,4,4
org.jfree.data.time.TimePeriodValuesCollection,class,0,4,22,21,1.0,48,57,8,3,41,1,1,113,0.1439,5,0,4,0.4762,2,2
org.jfree.data.time.TimeSeries,class,0,11,53,46,1.0,152,108,4,2,28,0,0,848,0.0981,2,0,1,0.2429,4,4
org.jfree.data.time.TimeSeriesCollection,class,0,5,33,32,1.0,73,73,12,4,31,1,1,208,0.0879,5,0,4,0.3265,6,6
org.jfree.data.time.TimeSeriesDataItem,class,0,3,7,7,1.0,18,13,1,1,0,1,1,11,0.2143,1,0,0,0.0,0,0
org.jfree.data.time.TimeSeriesTableModel,class,0,4,8,8,1.0,28,17,4,3,0,2,2,22,0.2917,1,0,0,0.0,0,0
org.jfree.data.time.TimeTableXYDataset,class,0,4,29,28,1.0,53,62,10,3,11,2,2,202,0.1336,5,0,4,0.3556,6,6
org.jfree.data.time.Week,class,0,7,19,16,0.7143,61,45,3,1,2,0,0,39,0.1579,2,0,1,0.1739,9,9
org.jfree.data.time.Year,class,0,6,14,14,0.6667,29,27,2,0,0,0,0,0,0.1429,2,0,1,0.2222,9,9
org.jfree.data.time.ohlc.OHLC,class,0,4,6,6,1.0,13,7,1,0,4,0,0,0,0.1667,1,0,0,0.0,0,0
org.jfree.data.time.ohlc.OHLCItem,class,0,0,6,6,,11,13,3,1,4,0,0,15,,2,0,1,0.5385,0,0
org.jfree.data.time.ohlc.OHLCSeries,class,0,0,4,4,,7,11,4,1,3,0,0,6,0.4167,3,0,2,0.8889,2,2
org.jfree.data.time.ohlc.OHLCSeriesCollection,class,0,2,27,26,1.0,44,58,8,3,20,1,1,151,0.163,4,0,3,0.3415,4,4
org.jfree.data.xml.CategoryDatasetHandler,class,0,1,4,4,1.0,9,11,5,1,1,1,1,0,0.3125,2,0,1,0.5556,0,0
org.jfree.data.xml.CategorySeriesHandler,class,0,3,4,4,1.0,9,16,5,2,2,2,2,0,0.375,1,0,0,0.0,0,0
org.jfree.data.xml.DatasetReader,class,0,0,4,4,,8,12,4,0,2,0,0,6,0.5,1,0,0,0.0,0,0
org.jfree.data.xml.DatasetTags,interface,0,6,0,0,0.0,0,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.xml.ItemHandler,class,0,4,6,6,1.0,11,10,5,1,2,1,1,9,0.2083,1,0,0,0.0,0,0
org.jfree.data.xml.KeyHandler,class,0,3,5,3,1.0,9,16,4,2,0,2,2,4,0.25,1,0,0,0.0,0,0
org.jfree.data.xml.PieDatasetHandler,class,0,1,4,4,1.0,9,11,5,1,1,1,1,0,0.3125,2,0,1,0.5556,0,0
org.jfree.data.xml.RootHandler,class,0,1,5,5,1.0,10,11,1,0,0,0,0,0,0.2,1,2,0,0.0,0,0
org.jfree.data.xml.ValueHandler,class,0,3,5,3,1.0,11,15,3,2,0,2,2,0,0.25,1,0,0,0.0,0,0
org.jfree.data.xy.AbstractIntervalXYDataset,class,1,0,4,4,,8,9,2,0,0,0,0,6,1.0,4,16,3,0.8182,0,0
org.jfree.data.xy.AbstractXYDataset,class,1,0,3,3,,5,6,3,0,0,0,0,3,0.6667,3,11,2,0.8333,0,0
org.jfree.data.xy.AbstractXYZDataset,class,1,0,1,1,,2,3,2,0,0,0,0,0,1.0,4,3,3,0.9474,0,0
org.jfree.data.xy.CategoryTableXYDataset,class,0,2,26,26,1.0,33,54,8,2,1,2,2,103,0.1603,5,0,4,0.4222,3,3
org.jfree.data.xy.DefaultHighLowDataset,class,0,7,18,18,1.0,36,27,2,0,0,0,0,129,0.3148,4,0,3,0.4706,2,2
org.jfree.data.xy.DefaultIntervalXYDataset,class,0,2,19,19,1.0,44,36,2,0,0,0,0,31,0.2237,5,0,4,0.4062,9,9
org.jfree.data.xy.DefaultOHLCDataset,class,0,2,19,19,1.0,29,31,3,1,0,1,1,59,0.4211,4,0,3,0.4412,3,3
org.jfree.data.xy.DefaultTableXYDataset,class,0,5,34,32,1.0,77,74,9,3,17,1,1,175,0.0966,5,0,4,0.3462,4,4
org.jfree.data.xy.DefaultWindDataset,class,0,2,9,9,1.0,29,21,3,0,3,0,0,4,0.4444,4,0,3,0.64,2,2
org.jfree.data.xy.WindDataItem,class,0,3,5,5,1.0,14,7,0,0,0,0,0,0,0.4,1,0,0,0.0,0,0
org.jfree.data.xy.DefaultXYDataset,class,0,2,14,14,1.0,32,27,4,0,0,0,0,0,0.1964,4,0,3,0.44,7,7
org.jfree.data.xy.DefaultXYZDataset,class,0,2,16,16,1.0,36,30,4,0,0,0,0,8,0.2031,5,0,4,0.4074,8,8
org.jfree.data.xy.IntervalXYDataset,interface,0,0,8,8,,8,8,1,0,0,0,0,28,1.0,4,0,3,0.619,0,0
org.jfree.data.xy.IntervalXYDelegate,class,0,6,20,18,1.0,44,38,7,2,8,1,1,90,0.13,1,0,0,0.0,0,0
org.jfree.data.xy.IntervalXYZDataset,interface,0,0,6,6,,6,6,1,0,0,0,0,15,1.0,5,0,4,0.7143,0,0
org.jfree.data.xy.MatrixSeries,class,0,2,10,10,1.0,20,18,1,0,0,0,0,25,0.2333,2,1,1,0.6552,2,2
org.jfree.data.xy.MatrixSeriesCollection,class,0,2,14,14,1.0,29,34,3,1,8,0,0,0,0.2381,5,0,4,0.5333,3,3
org.jfree.data.xy.NormalizedMatrixSeries,class,0,3,5,5,0.6667,6,10,1,0,0,0,0,0,0.4,3,0,2,0.8387,3,3
org.jfree.data.xy.OHLCDataItem,class,0,7,8,8,1.0,18,10,0,0,0,0,0,14,0.25,1,0,0,0.0,0,0
org.jfree.data.xy.OHLCDataset,interface,0,0,10,10,,10,10,1,0,0,0,0,45,1.0,4,0,3,0.5652,0,0
org.jfree.data.xy.TableXYDataset,interface,0,0,1,1,,1,1,1,0,0,0,0,0,,4,0,3,0.9286,0,0
org.jfree.data.xy.Vector,class,0,2,6,6,1.0,11,9,0,0,0,0,0,0,0.1667,1,0,0,0.0,0,0
org.jfree.data.xy.VectorDataItem,class,0,0,5,5,,8,9,3,0,4,0,0,10,,2,0,1,0.5833,0,0
org.jfree.data.xy.VectorSeries,class,0,0,7,7,,9,15,3,0,4,0,0,21,0.5,3,0,2,0.8205,2,2
